title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Comune di Belforte Monferrato,,it/c_a738,,,,,http://www.comune.belfortemonferrato.al.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a738,Via San Colombano  N. 3 - 15070 Belforte Monferrato (AL) Italy,,belforte.monferrato@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Belforte del Chienti,,it/c_a739,,,,,http://www.comune.belfortedelchienti.mc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a739,Piazza Umberto I  13 - 62020 Belforte del Chienti (MC) Italy,,comune.belforte.mc@legalmail.it,,2013-05-04,2013-05-04
Comune di Belforte all'Isauro,,it/c_a740,,,,,http://www.comune.belforte.pu.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a740,Via Rossini  1 - 61026 Belforte all'Isauro (PU) Italy,,comune.belforteisauro@emarche.it,,2013-05-04,2013-05-04
Comune di Belgioioso,,it/c_a741,,,,,http://www.comune.belgioioso.pv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a741,Via Garibaldi  64 - 27011 Belgioioso (PV) Italy,,comune.belgioioso@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Belgirate,,it/c_a742,,,,,http://www.comune.belgirate.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a742,Via Scalone Cairoli N.3 - 28832 Belgirate (VB) Italy,,belgirate@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Bella,,it/c_a743,,,,,http://www.comune.bella.pz.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a743,Corso Italia  148 - 85051 Bella (PZ) Italy,,protocollo@pec.comune.bella.pz.it,,2013-05-04,2013-05-04
Comune di Bellagio,,it/c_a744,,,,,http://www.comune.bellagio.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a744,Via G. Garibaldi  1 - 22021 Bellagio (CO) Italy,,comune.bellagio.co@halleycert.it,,2013-05-04,2013-05-04
Comune di Bellano,,it/c_a745,,,,,http://www.comune.bellano.lc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a745,Via Vittorio Veneto  23 - 23822 Bellano (LC) Italy,,comune-bellano@legalmail.it,,2013-05-04,2013-05-04
Comune di Bellante,,it/c_a746,,,,,http://www.comune.bellante.te.it/,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a746,Piazza Mazzini  1 - 64020 Bellante (TE) Italy,,protocollo@pec.comune.bellante.te.it,,2013-05-04,2013-05-04
Comune di Bellaria Igea Marina,,it/c_a747,,,,,http://www.comune.bellaria-igea-marina.rn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a747,Piazza Del Popolo  1 - 47814 Bellaria Igea Marina (RN) Italy,,pec@pec.comune.bellaria-igea-marina.rn.it,,2013-05-04,2013-05-04
Comune di Bellegra,,it/c_a749,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a749,Piazza Del Municipio 9 - 00030 Bellegra (RM) Italy,,segreteriabellegra@pec.provincia.roma.it,,2013-05-04,2013-05-04
Comune di Bellino,,it/c_a750,,,,,http://www.comune.bellino.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a750,Borgata Pleyne - 12020 Bellino (CN) Italy,,bellino@postemailcertificata.it,,2013-05-04,2013-05-04
Comune di Bellinzago Lombardo,,it/c_a751,,,,,http://comune.bellinzagolombardo.mi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a751,Via Roma N. 46 - 20060 Bellinzago Lombardo (MI) Italy,,protocollo@pec.bellinzago-lombardo.it,,2013-05-04,2013-05-04
Comune di Bellinzago Novarese,,it/c_a752,,,,,http://http:\\www.comune.bellinzago.no.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a752,Via Matteotti  34 - 28043 Bellinzago Novarese (NO) Italy,,municipio@pec.comune.bellinzago.no.it,,2013-05-04,2013-05-04
Comune di Bellona,,it/c_a755,,,,,http://www.comunedibellona.ce.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a755,Piazza Pietro Villano - 81041 Bellona (CE) Italy,,sindaco.bellona@asmepec.it,,2013-05-04,2013-05-04
Comune di Bellosguardo,,it/c_a756,,,,,http://www.comune.bellosguardo.sa.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a756,Largo Del Municipio  8 - 84020 Bellosguardo (SA) Italy,,comune.bellosguardo@asmepec.it,,2013-05-04,2013-05-04
Comune di Belluno,,it/c_a757,,,,,http://www.comune.belluno.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a757,Piazza Duomo  1 - 32100 Belluno (BL) Italy,,belluno.bl@cert.ip-veneto.net,,2013-05-04,2013-05-04
Comune di Bellusco,,it/c_a759,,,,,http://www.comune.bellusco.mb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a759,Piazza Fratelli Kennedy  1 - 20882 Bellusco (MB) Italy,,comune.bellusco@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Belmonte Piceno,,it/c_a760,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a760,Piazza Giacomo Leopardi  6 - 63838 Belmonte Piceno (FM) Italy,,comune.belmontepiceno@pec.it,,2013-05-04,2013-05-04
Comune di Belmonte del Sannio,,it/c_a761,,,,,http://www.comune.belmontedelsannio.is.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a761,Via Roma N.5 - 86080 Belmonte Del Sannio (IS) Italy,,belmontedelsannio@pec.leonet.it,,2013-05-04,2013-05-04
Comune di Belmonte Calabro,,it/c_a762,,,,,http://www.comunedibelmontecalabro.cs.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a762,Via M. Bianchi  7 - 87033 Belmonte Calabro (CS) Italy,,ragioneria.belmontecalabrocs@anutel.it,,2013-05-04,2013-05-04
Comune di Belmonte Castello,,it/c_a763,,,,,http://www.comune.belmontecastello.fr.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a763,Via Umberto I  20 - 03040 Belmonte Castello (FR) Italy,,comunedibelmontecastello@postecert.it,,2013-05-04,2013-05-04
Comune di Belmonte Mezzagno,,it/c_a764,,,,,http://www.comune.belmonte.pa.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a764,Piazza Della Liberta' - 90031 Belmonte Mezzagno (PA) Italy,,g.cusimano@comune.belmonte.pa.it,,2013-05-04,2013-05-04
Comune di Belmonte in Sabina,,it/c_a765,,,,,http://www.comune.belmonteinsabina.ri.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a765,Piazza Roma - 02020 Belmonte in Sabina (RI) Italy,,comune.belmonteinsabina.ri@pec.it,,2013-05-04,2013-05-04
Comune di Belpasso,,it/c_a766,,,,,http://www.comune.belpasso.ct.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a766,Piazza Municipio  9 - 95032 Belpasso (CT) Italy,,protocollo@pec.comune.belpasso.ct.it,,2013-05-04,2013-05-04
Comune di Belsito,,it/c_a768,,,,,http://belsito.asmenet.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a768,Piazza Del Municipio  13 - 87030 Belsito (CS) Italy,,sindaco.belsito@asmepec.it,,2013-05-04,2013-05-04
Comune di Belvedere Ostrense,,it/c_a769,,,,,http://www.comune.belvedere.an.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a769,Corso Barchiesi Vittorio N. 22 - 60030 Belvedere Ostrense (AN) Italy,,anagrafe.belvedere@emarche.it,,2013-05-04,2013-05-04
Comune di Belveglio,,it/c_a770,,,,,http://www.comune.belveglio.at.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a770,Piazza Vittorio Veneto  1 - 14040 Belveglio (AT) Italy,,comune.belveglio.at@cert.legalmail.it,,2013-05-04,2013-05-04
Comune di Lizzano In Belvedere,,it/c_a771,,,,,http://www.comune.lizzano.bo.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a771,Piazza Marconi  6 - 40042 Lizzano in Belvedere (BO) Italy,,comune.lizzanoinbelvedere@cert.provincia.bo.it,,2013-05-04,2013-05-04
Comune di Belvedere di Spinello,,it/c_a772,,,,,http://www.comune.belvederedispinello.kr.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a772,Piazza Carlo Alberto Dalla Chiesa - 88824 Belvedere di Spinello (KR) Italy,,ragioneria.belvederespinello@asmepec.it,,2013-05-04,2013-05-04
Comune di Belvedere Marittimo,,it/c_a773,,,,,http://comune.belvedere-marittimo.cs.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a773,Via M. Mistorni  1 - 87021 Belvedere Marittimo (CS) Italy,,comunebelv.marittimo.cs.segreteria@pa.postacertificata.gov.it,,2013-05-04,2013-05-04
Comune di Belvedere Langhe,,it/c_a774,,,,,http://www.comunebelvederelanghe.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a774,Piazza Aldo Moro 1 - 12060 Belvedere langhe (CN) Italy,,comune.belvederelanghe.cn@legalmail.it,,2013-05-04,2013-05-04
Comune di Belvi',,it/c_A776,,,,,http://www.comune.belvi.nu.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_A776,Viale Kennedy 23 - 08030 Belvi' (NU) Italy,,comune.belvi@legalmail.it,,2013-05-04,2013-05-04
Comune di Bema,,it/c_a777,,,,,http://www.comune.bema.so.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a777,Via Roma 32 - 23010 Bema (SO) Italy,,protocollo.bema@cert.provincia.so.it,,2013-05-04,2013-05-04
Comune di Bene Lario,,it/c_a778,,,,,http://www.comune.benelario.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a778,Via Superiore  25 - 22010 Bene Lario (CO) Italy,,comune.benelario@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Bene Vagienna,,it/c_a779,,,,,http://www.comune.benevagienna.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a779,Via Roma 101 - 12041 Bene Vagienna (CN) Italy,,bene.vagienna@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Benestare,,it/c_a780,,,,,http://www.comune.benestare.rc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a780,Piazza Dante  1 - 89030 Benestare (RC) Italy,,uff.amministrativo.benestare@asmepec.it,,2013-05-04,2013-05-04
Comune di Benetutti,,it/c_a781,,,,,http://www.comune.benetutti.ss.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a781,Corso Francesco Cocco-Ortu N. 76 - 07010 Benetutti (SS) Italy,,protocollo@comune.benetutti.ss.it,,2013-05-04,2013-05-04
Comune di Benevello,,it/c_a782,,,,,http://www.comune.benevello.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a782,Via Scuole  9 - 12050 Benevello (CN) Italy,,comune.benevello.cn@cert.legalmail.it,,2013-05-04,2013-05-04
Comune di Benevento,,it/c_a783,,,,,http://www.comune.benevento.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a783,Via Annunziata  138 - 82100 Benevento (BN) Italy,,protocollogenerale@pec.comunebn.it,,2013-05-04,2013-05-04
Comune di Benna,,it/c_a784,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a784,Via Re Umberto I  1 - 13871 Benna (BI) Italy,,benna@pec.ptbiellese.it,,2013-05-04,2013-05-04
Comune di Bentivoglio,,it/c_a785,,,,,http://www.comune.bentivoglio.bo.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a785,Piazza Della Pace  1 - 40010 Bentivoglio (BO) Italy,,comune.bentivoglio@cert.provincia.bo.it,,2013-05-04,2013-05-04
Comune di Berbenno,PA,it/c_a786,,,,,http://www.comune.berbenno.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a786,Via Europa  7 - 24030 Berbenno (BG) Italy,,comuneberbenno@legalmail.it,,2013-05-04,2013-05-04
Comune di Berbenno di Valtellina,,it/c_a787,,,,,http://www.comune.berbenno.so.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a787,Piazza Municipio  1 - 23010 Berbenno di Valtellina (SO) Italy,,comune.berbenno@pec.retesi.it,,2013-05-04,2013-05-04
Comune di Berceto,,it/c_a788,,,,,http://www.comune.berceto.pr.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a788,Via Marconi  18 - 43042 Berceto (PR) Italy,,protocollo@postacert.comune.berceto.pr.it,,2013-05-04,2013-05-04
Comune di Berchidda,,it/c_a789,,,,,http://www.comune.berchidda.ot.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a789,Piazza Del Popolo N. 5 - 07022 Berchidda (OT) Italy,,protocollo@pec.comune.berchidda.ot.it,,2013-05-04,2013-05-04
Comune di Beregazzo Con Figliaro,,it/c_a791,,,,,http://www.comune.beregazzoconfigliaro.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a791,Corso Roma  35 - 22070 Beregazzo con Figliaro (CO) Italy,,comune.beregazzoconfigliaro@pec.provincia.como.it,,2013-05-04,2013-05-04
Comune di Bergamasco,,it/c_a793,,,,,http://www.comune-bergamasco.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a793,Via IV Novembre 20 - 15022 Bergamasco (AL) Italy,,bergamasco@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Bergamo,,it/c_a794,,,,,http://www.comune.bergamo.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a794,Piazza Matteotti  27 - 24122 Bergamo (BG) Italy,,protocollo@cert.comune.bergamo.it,,2013-05-04,2013-05-04
Comune di Bergantino,,it/c_a795,,,,,http://www.comune.bergantino.ro.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a795,Via V. Emanuele II  107 - 45032 Bergantino (RO) Italy,,comune.bergantino.ro@pecveneto.it,,2013-05-04,2013-05-04
Comune di Bergeggi,,it/c_a796,,,,,http://www.comune.bergeggi.gov.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a796,Via A. De Mari N. 28/D - 17028 Bergeggi (SV) Italy,,protocollo@pec.comune.bergeggi.sv.it,,2013-05-04,2013-05-04
Comune di Bergolo,,it/c_a798,,,,,http://www.comune.bergolo.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a798,Via Roma 6 - 12074 Bergolo (CN) Italy,,comune.bergolo.cn@cert.legalmail.it,,2013-05-04,2013-05-04
Comune di Berlingo,,it/c_a799,,,,,http://www.comune.berlingo.bs.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a799,Piazza Paolo VI  2 - 25030 Berlingo (BS) Italy,,info@comune.berlingo.bs.it,,2013-05-04,2013-05-04
Collegio degli Infermieri Professionali Assistenti Sanitari e Vigilatrici d'Infanzia (Ipasvi) della Provincia di Venezia,,it/c_a7bd,,,,,http://www.ipasvive.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a7bd,Piazzale Leonardo Da Vinci 8/F - 30172 Venezia (VE) Italy,,collegio@pec.ipasvive.it,,2013-05-04,2013-05-04
Comune di Bernalda,,it/c_a801,,,,,http://www.comune.bernalda.matera.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a801,p. Plebiscito - 75012 Bernalda (MT) Italy,,comunebernalda@pcert.postecert.it,,2013-05-04,2013-05-04
Comune di Bernareggio,,it/c_a802,,,,,http://www.comune.bernareggio.mb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a802,Via F.Prinetti  29 - 20044 Bernareggio (MB) Italy,,protocollo@comunebernareggio.org,,2013-05-04,2013-05-04
Comune di Bernate Ticino,,it/c_a804,,,,,http://www.comune.bernateticino.mi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a804,Piazza Della Pace - 20010 Bernate Ticino (MI) Italy,,bernateticino@legalmail.it,,2013-05-04,2013-05-04
Comune di Bernezzo,,it/c_a805,,,,,http://www.comune.bernezzo.cn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a805,Via Umberto I   97 - 12010 Bernezzo (CN) Italy,,bernezzo@cert.legalmail.it,,2013-05-04,2013-05-04
Comune di Berra,,it/c_a806,,,,,http://www.comuneberra.gov.it/,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a806,Via Due Febbraio 23 - 44033 Berra (FE) Italy,,comune.berra.fe@legalmail.it,,2013-05-04,2013-05-04
Comune di Bersone,,it/c_a808,,,,,http://www.comune.bersone.tn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a808,Via Alla Chiesa  13 - 38085 Bersone (TN) Italy,,comune@pec.comune.bersone.tn.it,,2013-05-04,2013-05-04
Comune di Bertinoro,,it/c_a809,,,,,http://www.comune.bertinoro.fc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_a809,Piazza Liberta' 1 - 47032 Bertinoro (FC) Italy,,protocollo@pec.comune.bertinoro.fc.it,,2013-05-04,2013-05-04
